CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
8069,IT,67,1,3
8070,IPC,307,1,1
8071,IT,67,1,1
8071,IT,66C,1,2
8071,IT,66D,1,3
8072,IPC,379,1,1
8073,DP,4,1,1
8074,IPC,302,1,1
8075,NDPS,21,1,1
8076,POCSO,6,1,1
8076,POCSO,4,1,2
8076,POCSO,8,1,3
8077,MV,196,1,1
8077,MV,184,1,2
8078,MV,177,1,1
8078,MV,196,1,2
8078,MV,184,1,3
8079,NDPS,22,1,1
8080,NDPS,8,1,1
8080,NDPS,20,1,2
8081,IPC,120B,1,1
8081,IPC,420,1,2
8081,IPC,354,1,3
8082,IPC,376,1,1
8083,IPC,323,1,1
8083,IPC,302,1,2
8084,MV,196,1,1
8084,MV,184,1,2
8084,MV,177,1,3
8085,NDPS,8,1,1
8085,NDPS,21,1,2
8085,NDPS,20,1,3
8086,DP,3,1,1
8087,NDPS,8,1,1
8088,NDPS,21,1,1
8088,NDPS,20,1,2
8088,NDPS,8,1,3
8089,IPC,120B,1,1
8089,IPC,379,1,2
8089,IPC,411,1,3
8090,POCSO,6,1,1
8090,POCSO,4,1,2
8091,DP,3,1,1
8092,NDPS,8,1,1
8093,DP,4,1,1
8093,DP,3,1,2
8094,DP,3,1,1
8095,IPC,420,1,1
8095,IPC,411,1,2
8096,IPC,307,1,1
8096,IPC,120B,1,2
8097,IPC,354,1,1
8097,IPC,34,1,2
8098,NDPS,20,1,1
8098,NDPS,22,1,2
8099,DP,4,1,1
8099,DP,3,1,2
8100,MV,177,1,1
8100,MV,184,1,2
8101,POCSO,8,1,1
8101,POCSO,4,1,2
8102,IT,66D,1,1
8103,POCSO,8,1,1
8103,POCSO,6,1,2
8104,DP,4,1,1
8105,NDPS,8,1,1
8106,IPC,420,1,1
8106,IPC,307,1,2
8106,IPC,323,1,3
8107,NDPS,22,1,1
8108,IT,66C,1,1
8109,IPC,392,1,1
8109,IPC,376,1,2
8110,IPC,307,1,1
8110,IPC,379,1,2
8110,IPC,392,1,3
8111,IPC,420,1,1
8112,IPC,323,1,1
8112,IPC,392,1,2
8113,NDPS,21,1,1
8114,IT,67,1,1
8114,IT,66D,1,2
8115,IPC,392,1,1
8116,MV,184,1,1
8116,MV,177,1,2
8116,MV,196,1,3
8117,IT,66D,1,1
8117,IT,66C,1,2
8118,IT,67,1,1
8119,MV,184,1,1
8119,MV,196,1,2
8120,IPC,307,1,1
8120,IPC,34,1,2
8121,DP,3,1,1
8121,DP,4,1,2
8122,POCSO,4,1,1
8122,POCSO,8,1,2
8123,NDPS,20,1,1
8123,NDPS,21,1,2
8124,IPC,411,1,1
8125,IT,66D,1,1
8125,IT,67,1,2
8125,IT,66C,1,3
8126,POCSO,8,1,1
8126,POCSO,6,1,2
8127,NDPS,8,1,1
8127,NDPS,21,1,2
8128,IPC,323,1,1
8128,IPC,307,1,2
8129,POCSO,6,1,1
8129,POCSO,4,1,2
8129,POCSO,8,1,3
8130,DP,3,1,1
8131,POCSO,6,1,1
8131,POCSO,4,1,2
8131,POCSO,8,1,3
8132,POCSO,8,1,1
8132,POCSO,6,1,2
8132,POCSO,4,1,3
8133,IPC,354,1,1
8133,IPC,379,1,2
8133,IPC,392,1,3
8134,DP,3,1,1
8135,DP,4,1,1
8135,DP,3,1,2
8136,IPC,376,1,1
8137,NDPS,22,1,1
8137,NDPS,20,1,2
8138,POCSO,8,1,1
8138,POCSO,4,1,2
8138,POCSO,6,1,3
8139,IT,66C,1,1
8139,IT,66D,1,2
8139,IT,67,1,3
8140,NDPS,20,1,1
8140,NDPS,8,1,2
8140,NDPS,21,1,3
8141,POCSO,6,1,1
8142,POCSO,6,1,1
8142,POCSO,4,1,2
8143,POCSO,4,1,1
8144,IT,66C,1,1
8145,MV,196,1,1
8145,MV,184,1,2
8146,IT,66D,1,1
8146,IT,66C,1,2
8146,IT,67,1,3
8147,DP,4,1,1
8147,DP,3,1,2
8148,IPC,411,1,1
8148,IPC,392,1,2
8149,NDPS,22,1,1
8149,NDPS,21,1,2
8150,POCSO,6,1,1
8150,POCSO,4,1,2
8150,POCSO,8,1,3
8151,IPC,323,1,1
8152,IPC,379,1,1
8152,IPC,34,1,2
8152,IPC,302,1,3
8153,NDPS,22,1,1
8154,IT,66D,1,1
8154,IT,66C,1,2
8154,IT,67,1,3
8155,DP,4,1,1
8156,IT,67,1,1
8156,IT,66C,1,2
8157,DP,4,1,1
8157,DP,3,1,2
8158,IT,66C,1,1
8158,IT,67,1,2
8159,MV,196,1,1
8159,MV,184,1,2
8159,MV,177,1,3
8160,IT,66C,1,1
8161,MV,196,1,1
8161,MV,177,1,2
8162,POCSO,8,1,1
8162,POCSO,4,1,2
8163,MV,177,1,1
8163,MV,196,1,2
8164,MV,177,1,1
8164,MV,184,1,2
8165,IPC,307,1,1
8166,MV,196,1,1
8166,MV,177,1,2
8166,MV,184,1,3
8167,NDPS,22,1,1
8167,NDPS,8,1,2
8167,NDPS,20,1,3
8168,DP,3,1,1
8168,DP,4,1,2
8169,NDPS,8,1,1
8169,NDPS,22,1,2
8169,NDPS,21,1,3
8170,IT,67,1,1
8170,IT,66D,1,2
8170,IT,66C,1,3
8171,MV,196,1,1
8171,MV,184,1,2
8172,IPC,307,1,1
8172,IPC,302,1,2
8173,NDPS,21,1,1
8174,POCSO,6,1,1
8174,POCSO,8,1,2
8174,POCSO,4,1,3
8175,DP,3,1,1
8176,POCSO,6,1,1
8176,POCSO,8,1,2
8176,POCSO,4,1,3
8177,IT,66C,1,1
8177,IT,66D,1,2
8177,IT,67,1,3
8178,DP,4,1,1
8178,DP,3,1,2
8179,IPC,34,1,1
8179,IPC,411,1,2
8180,IPC,420,1,1
8181,IT,66D,1,1
8182,NDPS,8,1,1
8182,NDPS,22,1,2
8182,NDPS,21,1,3
8183,IT,66C,1,1
8183,IT,67,1,2
8183,IT,66D,1,3
8184,DP,4,1,1
8184,DP,3,1,2
8185,MV,196,1,1
8186,POCSO,4,1,1
8186,POCSO,8,1,2
8186,POCSO,6,1,3
8187,MV,177,1,1
8187,MV,196,1,2
8188,DP,3,1,1
8189,IT,66C,1,1
8189,IT,66D,1,2
8190,DP,4,1,1
8190,DP,3,1,2
8191,MV,196,1,1
8191,MV,184,1,2
8192,IPC,307,1,1
8193,IT,66C,1,1
8193,IT,66D,1,2
8194,POCSO,6,1,1
8195,IPC,411,1,1
8195,IPC,354,1,2
8195,IPC,392,1,3
8196,POCSO,8,1,1
8197,NDPS,8,1,1
8198,IT,67,1,1
8199,IPC,420,1,1
8199,IPC,323,1,2
8199,IPC,354,1,3
8200,DP,4,1,1
8200,DP,3,1,2
8201,MV,184,1,1
8202,IT,66C,1,1
8203,POCSO,4,1,1
8204,IT,66D,1,1
8205,IT,66D,1,1
8206,IPC,376,1,1
8206,IPC,392,1,2
8207,DP,4,1,1
8207,DP,3,1,2
8208,IT,66D,1,1
8209,NDPS,8,1,1
8209,NDPS,20,1,2
8210,POCSO,4,1,1
8210,POCSO,8,1,2
8211,POCSO,8,1,1
8211,POCSO,6,1,2
8211,POCSO,4,1,3
8212,IT,66C,1,1
8212,IT,66D,1,2
8213,MV,196,1,1
8213,MV,177,1,2
8214,MV,196,1,1
8214,MV,177,1,2
8214,MV,184,1,3
8215,POCSO,4,1,1
8216,NDPS,21,1,1
8216,NDPS,8,1,2
8216,NDPS,22,1,3
8217,IPC,420,1,1
8218,NDPS,8,1,1
8218,NDPS,20,1,2
8218,NDPS,21,1,3
8219,DP,4,1,1
8219,DP,3,1,2
8220,MV,184,1,1
8221,NDPS,22,1,1
8222,NDPS,8,1,1
8223,IPC,379,1,1
8223,IPC,354,1,2
8223,IPC,411,1,3
8224,DP,3,1,1
8224,DP,4,1,2
8225,IPC,392,1,1
8226,MV,177,1,1
8226,MV,196,1,2
8227,POCSO,6,1,1
8227,POCSO,8,1,2
8227,POCSO,4,1,3
8228,NDPS,8,1,1
8229,IT,66D,1,1
8229,IT,67,1,2
8229,IT,66C,1,3
8230,NDPS,21,1,1
8230,NDPS,8,1,2
8230,NDPS,20,1,3
8231,MV,177,1,1
8232,IPC,411,1,1
8232,IPC,302,1,2
8232,IPC,376,1,3
8233,NDPS,8,1,1
8233,NDPS,20,1,2
8233,NDPS,22,1,3
8234,NDPS,22,1,1
8234,NDPS,21,1,2
8234,NDPS,8,1,3
8235,MV,196,1,1
8235,MV,184,1,2
8236,IT,66D,1,1
8236,IT,67,1,2
8236,IT,66C,1,3
8237,IPC,392,1,1
8238,IT,67,1,1
8238,IT,66D,1,2
8238,IT,66C,1,3
8239,POCSO,4,1,1
8240,NDPS,22,1,1
8240,NDPS,21,1,2
8241,DP,4,1,1
8242,IPC,411,1,1
8243,NDPS,21,1,1
8243,NDPS,8,1,2
8244,IPC,323,1,1
8244,IPC,392,1,2
8244,IPC,420,1,3
8245,IT,66C,1,1
8246,POCSO,4,1,1
8247,IPC,411,1,1
8247,IPC,354,1,2
8248,IT,67,1,1
8248,IT,66D,1,2
8249,NDPS,8,1,1
8250,MV,184,1,1
8250,MV,196,1,2
8250,MV,177,1,3
8251,IT,67,1,1
8251,IT,66C,1,2
8252,IPC,34,1,1
8253,DP,3,1,1
8253,DP,4,1,2
8254,MV,184,1,1
8254,MV,196,1,2
8254,MV,177,1,3
8255,POCSO,4,1,1
8255,POCSO,8,1,2
8255,POCSO,6,1,3
8256,IPC,420,1,1
8257,NDPS,22,1,1
8257,NDPS,21,1,2
8257,NDPS,20,1,3
8258,POCSO,6,1,1
8258,POCSO,8,1,2
8259,DP,4,1,1
8260,MV,177,1,1
8260,MV,184,1,2
8261,IT,67,1,1
8261,IT,66C,1,2
8262,NDPS,20,1,1
8263,POCSO,4,1,1
8263,POCSO,6,1,2
8264,NDPS,20,1,1
8265,MV,177,1,1
8265,MV,196,1,2
8266,NDPS,22,1,1
8266,NDPS,20,1,2
8267,POCSO,8,1,1
8267,POCSO,6,1,2
8267,POCSO,4,1,3
8268,IPC,379,1,1
8268,IPC,411,1,2
8269,NDPS,20,1,1
8269,NDPS,22,1,2
8270,DP,4,1,1
8270,DP,3,1,2
8271,IT,67,1,1
8272,MV,184,1,1
8273,IT,66D,1,1
8273,IT,67,1,2
8274,MV,177,1,1
8274,MV,184,1,2
8274,MV,196,1,3
8275,POCSO,8,1,1
8275,POCSO,6,1,2
8276,NDPS,21,1,1
8277,POCSO,4,1,1
8277,POCSO,8,1,2
8278,POCSO,6,1,1
8279,IPC,420,1,1
8279,IPC,354,1,2
8280,MV,196,1,1
8280,MV,184,1,2
8281,POCSO,8,1,1
8281,POCSO,4,1,2
8282,POCSO,8,1,1
8282,POCSO,6,1,2
8282,POCSO,4,1,3
8283,NDPS,21,1,1
8283,NDPS,22,1,2
8283,NDPS,8,1,3
8284,DP,4,1,1
8284,DP,3,1,2
8285,DP,3,1,1
8285,DP,4,1,2
8286,IT,66D,1,1
8286,IT,67,1,2
8287,POCSO,8,1,1
8288,IPC,323,1,1
8289,IPC,376,1,1
8289,IPC,420,1,2
8290,IPC,34,1,1
8291,IT,66D,1,1
8291,IT,67,1,2
8292,MV,184,1,1
8292,MV,177,1,2
8293,IPC,120B,1,1
8294,POCSO,4,1,1
8294,POCSO,8,1,2
8294,POCSO,6,1,3
8295,POCSO,8,1,1
8295,POCSO,4,1,2
8295,POCSO,6,1,3
8296,POCSO,4,1,1
8296,POCSO,6,1,2
8296,POCSO,8,1,3
8297,POCSO,6,1,1
8297,POCSO,8,1,2
8298,MV,177,1,1
8298,MV,184,1,2
8298,MV,196,1,3
8299,NDPS,8,1,1
8299,NDPS,22,1,2
8300,NDPS,8,1,1
8301,MV,184,1,1
8302,NDPS,8,1,1
8302,NDPS,21,1,2
8303,DP,3,1,1
8303,DP,4,1,2
8304,POCSO,8,1,1
8304,POCSO,4,1,2
8304,POCSO,6,1,3
8305,MV,177,1,1
8306,POCSO,8,1,1
8306,POCSO,4,1,2
8307,DP,3,1,1
8307,DP,4,1,2
8308,NDPS,8,1,1
8308,NDPS,20,1,2
8308,NDPS,22,1,3
8309,DP,4,1,1
8309,DP,3,1,2
8310,NDPS,8,1,1
8310,NDPS,22,1,2
8311,POCSO,6,1,1
8311,POCSO,4,1,2
8311,POCSO,8,1,3
8312,MV,184,1,1
8312,MV,177,1,2
8312,MV,196,1,3
8313,DP,4,1,1
8314,DP,4,1,1
8314,DP,3,1,2
8315,DP,3,1,1
8316,NDPS,8,1,1
8317,MV,196,1,1
8317,MV,184,1,2
8317,MV,177,1,3
8318,NDPS,8,1,1
8319,IPC,120B,1,1
8320,DP,4,1,1
8320,DP,3,1,2
8321,POCSO,6,1,1
8321,POCSO,4,1,2
8322,DP,4,1,1
8322,DP,3,1,2
8323,NDPS,21,1,1
8323,NDPS,8,1,2
8324,NDPS,8,1,1
8324,NDPS,21,1,2
8325,NDPS,21,1,1
8325,NDPS,20,1,2
8325,NDPS,8,1,3
8326,POCSO,4,1,1
8326,POCSO,8,1,2
8326,POCSO,6,1,3
8327,DP,4,1,1
8328,MV,196,1,1
8329,DP,3,1,1
8330,MV,177,1,1
8330,MV,184,1,2
8331,MV,196,1,1
8331,MV,184,1,2
8331,MV,177,1,3
8332,POCSO,8,1,1
8332,POCSO,4,1,2
8332,POCSO,6,1,3
8333,IPC,323,1,1
8334,MV,177,1,1
8334,MV,184,1,2
8335,DP,3,1,1
8335,DP,4,1,2
8336,DP,4,1,1
8337,MV,177,1,1
8337,MV,184,1,2
8338,IPC,379,1,1
8339,DP,4,1,1
8339,DP,3,1,2
8340,POCSO,4,1,1
8340,POCSO,6,1,2
8341,DP,4,1,1
8342,IPC,376,1,1
8343,IT,66D,1,1
8344,IT,66D,1,1
8344,IT,66C,1,2
8345,NDPS,20,1,1
8346,NDPS,20,1,1
8346,NDPS,8,1,2
8347,DP,3,1,1
8347,DP,4,1,2
8348,IT,66D,1,1
8348,IT,67,1,2
8349,IT,66C,1,1
8350,IPC,120B,1,1
8351,POCSO,6,1,1
8352,POCSO,4,1,1
8352,POCSO,6,1,2
8353,MV,177,1,1
8353,MV,196,1,2
8354,NDPS,20,1,1
8355,POCSO,6,1,1
8355,POCSO,4,1,2
8356,IPC,379,1,1
8357,POCSO,4,1,1
8357,POCSO,6,1,2
8358,IPC,392,1,1
8358,IPC,376,1,2
8358,IPC,34,1,3
8359,DP,4,1,1
8359,DP,3,1,2
8360,NDPS,8,1,1
8361,MV,177,1,1
8361,MV,196,1,2
8362,MV,177,1,1
8363,IPC,392,1,1
8364,MV,196,1,1
8364,MV,184,1,2
8365,IT,67,1,1
8365,IT,66D,1,2
8365,IT,66C,1,3
8366,MV,177,1,1
8367,POCSO,8,1,1
8367,POCSO,6,1,2
8368,DP,4,1,1
8368,DP,3,1,2
8369,IPC,302,1,1
8369,IPC,323,1,2
8369,IPC,420,1,3
8370,NDPS,20,1,1
8370,NDPS,8,1,2
8370,NDPS,21,1,3
8371,POCSO,8,1,1
8371,POCSO,4,1,2
8372,POCSO,4,1,1
8372,POCSO,8,1,2
8372,POCSO,6,1,3
8373,IT,66C,1,1
8373,IT,67,1,2
8374,POCSO,4,1,1
8374,POCSO,6,1,2
8374,POCSO,8,1,3
8375,POCSO,4,1,1
8375,POCSO,6,1,2
8376,DP,3,1,1
8377,IT,66D,1,1
8377,IT,67,1,2
8378,DP,4,1,1
8378,DP,3,1,2
8379,NDPS,8,1,1
8379,NDPS,22,1,2
8380,MV,177,1,1
8380,MV,184,1,2
8381,DP,4,1,1
8382,IT,66C,1,1
8382,IT,66D,1,2
8383,POCSO,4,1,1
8383,POCSO,6,1,2
8383,POCSO,8,1,3
8384,MV,196,1,1
8384,MV,184,1,2
8384,MV,177,1,3
8385,NDPS,20,1,1
8385,NDPS,22,1,2
8386,IPC,420,1,1
8386,IPC,376,1,2
8387,POCSO,8,1,1
8388,MV,177,1,1
8389,POCSO,6,1,1
8389,POCSO,4,1,2
8389,POCSO,8,1,3
8390,IT,67,1,1
8390,IT,66D,1,2
8390,IT,66C,1,3
8391,MV,177,1,1
8391,MV,184,1,2
8392,DP,4,1,1
8392,DP,3,1,2
8393,MV,196,1,1
8393,MV,177,1,2
8394,DP,3,1,1
8395,MV,196,1,1
8396,IPC,376,1,1
8396,IPC,307,1,2
8397,NDPS,21,1,1
8397,NDPS,8,1,2
8397,NDPS,20,1,3
8398,IPC,323,1,1
8398,IPC,379,1,2
8399,IT,67,1,1
8399,IT,66C,1,2
8400,IPC,379,1,1
8401,POCSO,4,1,1
8402,IPC,302,1,1
8402,IPC,323,1,2
8403,POCSO,8,1,1
8403,POCSO,4,1,2
8403,POCSO,6,1,3
8404,DP,3,1,1
8404,DP,4,1,2
8405,IT,66C,1,1
8406,IT,67,1,1
8406,IT,66C,1,2
8407,POCSO,8,1,1
8407,POCSO,6,1,2
8408,IPC,120B,1,1
8409,POCSO,4,1,1
8409,POCSO,8,1,2
8409,POCSO,6,1,3
8410,POCSO,4,1,1
8411,NDPS,20,1,1
8411,NDPS,8,1,2
8411,NDPS,22,1,3
8412,POCSO,6,1,1
8413,POCSO,4,1,1
8414,MV,177,1,1
8415,MV,177,1,1
8415,MV,184,1,2
8416,NDPS,21,1,1
8416,NDPS,8,1,2
8416,NDPS,22,1,3
8417,MV,177,1,1
8418,NDPS,20,1,1
8418,NDPS,8,1,2
8418,NDPS,21,1,3
8419,IPC,420,1,1
8419,IPC,120B,1,2
8419,IPC,323,1,3
8420,MV,196,1,1
8421,MV,196,1,1
8421,MV,177,1,2
8421,MV,184,1,3
8422,POCSO,8,1,1
8422,POCSO,6,1,2
8422,POCSO,4,1,3
8423,IT,66C,1,1
8424,IT,66C,1,1
8425,IPC,302,1,1
8425,IPC,354,1,2
8426,IPC,420,1,1
8426,IPC,120B,1,2
8426,IPC,392,1,3
8427,DP,3,1,1
8427,DP,4,1,2
8428,IPC,379,1,1
8428,IPC,354,1,2
8429,MV,196,1,1
8429,MV,184,1,2
8429,MV,177,1,3
8430,IPC,376,1,1
8431,IPC,379,1,1
8432,DP,4,1,1
8433,MV,184,1,1
8433,MV,196,1,2
8434,MV,184,1,1
8434,MV,177,1,2
8434,MV,196,1,3
8435,POCSO,4,1,1
8435,POCSO,8,1,2
8436,MV,196,1,1
8437,IPC,420,1,1
8437,IPC,379,1,2
8438,IPC,354,1,1
8439,IT,66D,1,1
8439,IT,67,1,2
8439,IT,66C,1,3
8440,DP,3,1,1
8440,DP,4,1,2
8441,IT,66D,1,1
8442,IT,66C,1,1
8443,DP,4,1,1
8443,DP,3,1,2
8444,IPC,354,1,1
8444,IPC,307,1,2
8444,IPC,420,1,3
8445,MV,184,1,1
8446,MV,196,1,1
8446,MV,177,1,2
8446,MV,184,1,3
8447,IT,66C,1,1
8447,IT,67,1,2
8448,POCSO,8,1,1
8449,POCSO,4,1,1
8449,POCSO,6,1,2
8450,POCSO,4,1,1
8451,MV,196,1,1
8451,MV,184,1,2
8451,MV,177,1,3
8452,MV,177,1,1
8453,IT,66D,1,1
8453,IT,67,1,2
8454,DP,4,1,1
8454,DP,3,1,2
8455,IPC,420,1,1
8455,IPC,411,1,2
8456,NDPS,21,1,1
8457,IPC,120B,1,1
8458,MV,184,1,1
8458,MV,196,1,2
8459,MV,184,1,1
8459,MV,177,1,2
8460,NDPS,22,1,1
8460,NDPS,21,1,2
8461,IPC,34,1,1
8462,MV,177,1,1
8463,MV,177,1,1
8464,IT,66D,1,1
8465,POCSO,4,1,1
8465,POCSO,8,1,2
8465,POCSO,6,1,3
8466,IT,66C,1,1
8467,POCSO,6,1,1
8467,POCSO,8,1,2
8467,POCSO,4,1,3
8468,NDPS,20,1,1
8468,NDPS,22,1,2
8468,NDPS,21,1,3
8469,IPC,34,1,1
8469,IPC,411,1,2
8470,POCSO,6,1,1
8470,POCSO,8,1,2
8470,POCSO,4,1,3
8471,IT,66C,1,1
8472,DP,3,1,1
8473,IPC,34,1,1
8473,IPC,420,1,2
8474,IPC,376,1,1
8474,IPC,120B,1,2
8474,IPC,420,1,3
8475,DP,4,1,1
8475,DP,3,1,2
8476,MV,184,1,1
8476,MV,177,1,2
8476,MV,196,1,3
8477,IT,67,1,1
8477,IT,66C,1,2
8477,IT,66D,1,3
8478,POCSO,8,1,1
8479,NDPS,21,1,1
8480,IPC,307,1,1
8481,IPC,420,1,1
8481,IPC,302,1,2
8482,MV,184,1,1
8482,MV,196,1,2
8482,MV,177,1,3
8483,POCSO,6,1,1
8484,POCSO,4,1,1
8484,POCSO,6,1,2
8485,IT,66D,1,1
8485,IT,67,1,2
8485,IT,66C,1,3
8486,MV,184,1,1
8487,POCSO,8,1,1
8487,POCSO,6,1,2
8487,POCSO,4,1,3
8488,IT,66C,1,1
8489,IT,66D,1,1
8489,IT,66C,1,2
8489,IT,67,1,3
8490,IPC,379,1,1
8490,IPC,34,1,2
8491,MV,177,1,1
8491,MV,184,1,2
8492,DP,4,1,1
8493,IPC,411,1,1
8493,IPC,392,1,2
8493,IPC,376,1,3
8494,POCSO,8,1,1
8494,POCSO,4,1,2
8495,IPC,379,1,1
8496,POCSO,6,1,1
8496,POCSO,4,1,2
8497,POCSO,6,1,1
8498,IPC,376,1,1
8498,IPC,302,1,2
8499,IT,67,1,1
8499,IT,66C,1,2
8499,IT,66D,1,3
8500,NDPS,8,1,1
8500,NDPS,20,1,2
8500,NDPS,21,1,3
8501,POCSO,6,1,1
8501,POCSO,8,1,2
8502,MV,184,1,1
8503,POCSO,6,1,1
8503,POCSO,4,1,2
8504,NDPS,8,1,1
8504,NDPS,20,1,2
8504,NDPS,21,1,3
8505,MV,184,1,1
8505,MV,177,1,2
8506,NDPS,20,1,1
8506,NDPS,21,1,2
8506,NDPS,8,1,3
8507,MV,184,1,1
8507,MV,177,1,2
8507,MV,196,1,3
8508,MV,184,1,1
8508,MV,177,1,2
8509,NDPS,8,1,1
8509,NDPS,21,1,2
8510,MV,177,1,1
8510,MV,196,1,2
8510,MV,184,1,3
8511,IT,66C,1,1
8511,IT,67,1,2
8511,IT,66D,1,3
8512,NDPS,21,1,1
8512,NDPS,8,1,2
8513,POCSO,8,1,1
8514,NDPS,8,1,1
8514,NDPS,21,1,2
8514,NDPS,22,1,3
8515,NDPS,22,1,1
8516,NDPS,20,1,1
8516,NDPS,22,1,2
8517,DP,3,1,1
8517,DP,4,1,2
8518,NDPS,22,1,1
8518,NDPS,8,1,2
8518,NDPS,21,1,3
8519,IT,67,1,1
8519,IT,66D,1,2
8519,IT,66C,1,3
8520,DP,4,1,1
8521,IT,67,1,1
8521,IT,66C,1,2
8522,NDPS,22,1,1
8523,MV,184,1,1
8524,DP,4,1,1
8525,IT,66D,1,1
8525,IT,67,1,2
8526,NDPS,21,1,1
8526,NDPS,20,1,2
8526,NDPS,22,1,3
8527,NDPS,8,1,1
8527,NDPS,20,1,2
8528,POCSO,4,1,1
8529,NDPS,8,1,1
8529,NDPS,20,1,2
8530,MV,184,1,1
8531,DP,4,1,1
8532,DP,4,1,1
8533,IPC,307,1,1
8533,IPC,120B,1,2
8534,IPC,392,1,1
8534,IPC,379,1,2
8535,MV,196,1,1
8536,POCSO,6,1,1
8536,POCSO,4,1,2
8537,IT,66C,1,1
8538,POCSO,8,1,1
8538,POCSO,4,1,2
8538,POCSO,6,1,3
8539,DP,3,1,1
8540,NDPS,20,1,1
8540,NDPS,8,1,2
8541,MV,196,1,1
8542,NDPS,22,1,1
8542,NDPS,21,1,2
8543,IPC,34,1,1
8543,IPC,411,1,2
8543,IPC,120B,1,3
8544,NDPS,22,1,1
8544,NDPS,8,1,2
8545,IPC,302,1,1
8545,IPC,354,1,2
8546,DP,3,1,1
8546,DP,4,1,2
8547,NDPS,21,1,1
8548,MV,184,1,1
8548,MV,196,1,2
8548,MV,177,1,3
8549,POCSO,4,1,1
8550,IT,67,1,1
8551,NDPS,20,1,1
8551,NDPS,21,1,2
8551,NDPS,22,1,3
8552,IPC,392,1,1
8552,IPC,34,1,2
8552,IPC,307,1,3
8553,POCSO,8,1,1
8553,POCSO,6,1,2
8554,DP,3,1,1
8554,DP,4,1,2
8555,NDPS,8,1,1
8556,IPC,376,1,1
8556,IPC,323,1,2
8557,NDPS,22,1,1
8558,NDPS,21,1,1
8558,NDPS,22,1,2
8558,NDPS,20,1,3
8559,MV,196,1,1
8560,NDPS,22,1,1
8560,NDPS,20,1,2
8561,IPC,411,1,1
8561,IPC,379,1,2
8562,NDPS,20,1,1
8562,NDPS,22,1,2
8563,IPC,354,1,1
8564,MV,184,1,1
8565,DP,3,1,1
8566,IPC,379,1,1
8566,IPC,307,1,2
8566,IPC,302,1,3
8567,POCSO,4,1,1
8568,MV,184,1,1
8568,MV,196,1,2
8568,MV,177,1,3
8569,MV,184,1,1
8570,DP,4,1,1
8571,POCSO,8,1,1
8571,POCSO,4,1,2
8572,IPC,376,1,1
8573,NDPS,22,1,1
8574,NDPS,8,1,1
8574,NDPS,20,1,2
8575,POCSO,8,1,1
8576,POCSO,4,1,1
8576,POCSO,6,1,2
8577,DP,4,1,1
8577,DP,3,1,2
8578,NDPS,22,1,1
8578,NDPS,20,1,2
8579,POCSO,4,1,1
8579,POCSO,8,1,2
8579,POCSO,6,1,3
8580,POCSO,6,1,1
8580,POCSO,8,1,2
8581,IPC,392,1,1
8581,IPC,379,1,2
8582,IPC,392,1,1
8582,IPC,302,1,2
8583,POCSO,6,1,1
8583,POCSO,8,1,2
8583,POCSO,4,1,3
8584,IPC,376,1,1
8585,DP,3,1,1
8586,DP,4,1,1
8586,DP,3,1,2
8587,DP,3,1,1
8588,POCSO,8,1,1
8588,POCSO,4,1,2
8589,IPC,323,1,1
8589,IPC,307,1,2
8590,IT,66C,1,1
8590,IT,67,1,2
8590,IT,66D,1,3
8591,MV,196,1,1
8591,MV,177,1,2
8592,IT,67,1,1
8592,IT,66D,1,2
8592,IT,66C,1,3
8593,IT,67,1,1
8594,IT,66C,1,1
8595,MV,196,1,1
8595,MV,177,1,2
8596,NDPS,21,1,1
8597,MV,196,1,1
8598,MV,196,1,1
8598,MV,177,1,2
8598,MV,184,1,3
8599,POCSO,8,1,1
8600,POCSO,8,1,1
8600,POCSO,4,1,2
8601,IT,66D,1,1
8601,IT,67,1,2
8601,IT,66C,1,3
8602,IPC,302,1,1
8602,IPC,307,1,2
8603,MV,184,1,1
8603,MV,196,1,2
8603,MV,177,1,3
8604,DP,4,1,1
8604,DP,3,1,2
8605,NDPS,8,1,1
8605,NDPS,22,1,2
8606,NDPS,8,1,1
8606,NDPS,22,1,2
8606,NDPS,21,1,3
8607,NDPS,22,1,1
8608,POCSO,8,1,1
8609,POCSO,8,1,1
8610,POCSO,6,1,1
8610,POCSO,8,1,2
8611,POCSO,8,1,1
8611,POCSO,6,1,2
8611,POCSO,4,1,3
8612,POCSO,6,1,1
8612,POCSO,4,1,2
8612,POCSO,8,1,3
8613,DP,4,1,1
8614,IT,67,1,1
8614,IT,66D,1,2
8614,IT,66C,1,3
8615,DP,4,1,1
8616,IT,66D,1,1
8617,IPC,323,1,1
8618,NDPS,8,1,1
8618,NDPS,21,1,2
8619,MV,184,1,1
8619,MV,177,1,2
8619,MV,196,1,3
8620,MV,177,1,1
8620,MV,196,1,2
8620,MV,184,1,3
8621,DP,4,1,1
8621,DP,3,1,2
8622,MV,177,1,1
8623,POCSO,4,1,1
8623,POCSO,8,1,2
8624,MV,177,1,1
8624,MV,196,1,2
8625,POCSO,6,1,1
8626,MV,184,1,1
8626,MV,196,1,2
8626,MV,177,1,3
8627,NDPS,8,1,1
8628,NDPS,21,1,1
8628,NDPS,8,1,2
8629,IPC,354,1,1
8629,IPC,34,1,2
8629,IPC,307,1,3
8630,IT,66D,1,1
8630,IT,66C,1,2
8630,IT,67,1,3
8631,POCSO,6,1,1
8632,POCSO,6,1,1
