ID,ArrestSurrenderID,AccusedMasterID
11008,11008,20099
11009,11009,20100
11010,11010,20102
11011,11011,20103
11012,11012,20107
11013,11013,20109
11014,11014,20110
11015,11015,20112
11016,11016,20113
11017,11017,20114
11018,11018,20115
11019,11019,20116
11020,11020,20118
11021,11021,20119
11022,11022,20123
11023,11023,20124
11024,11024,20125
11025,11025,20126
11026,11026,20128
11027,11027,20129
11028,11028,20130
11029,11029,20133
11030,11030,20134
11031,11031,20135
11032,11032,20137
11033,11033,20138
11034,11034,20139
11035,11035,20142
11036,11036,20143
11037,11037,20144
11038,11038,20145
11039,11039,20149
11040,11040,20150
11041,11041,20153
11042,11042,20155
11043,11043,20156
11044,11044,20157
11045,11045,20158
11046,11046,20159
11047,11047,20160
11048,11048,20162
11049,11049,20163
11050,11050,20164
11051,11051,20168
11052,11052,20169
11053,11053,20170
11054,11054,20171
11055,11055,20174
11056,11056,20176
11057,11057,20179
11058,11058,20181
11059,11059,20183
11060,11060,20185
11061,11061,20186
11062,11062,20189
11063,11063,20190
11064,11064,20192
11065,11065,20193
11066,11066,20195
11067,11067,20197
11068,11068,20198
11069,11069,20204
11070,11070,20208
11071,11071,20209
11072,11072,20211
11073,11073,20212
11074,11074,20213
11075,11075,20214
11076,11076,20215
11077,11077,20216
11078,11078,20217
11079,11079,20218
11080,11080,20219
11081,11081,20222
11082,11082,20225
11083,11083,20228
11084,11084,20229
11085,11085,20230
11086,11086,20231
11087,11087,20233
11088,11088,20235
11089,11089,20238
11090,11090,20239
11091,11091,20242
11092,11092,20243
11093,11093,20249
11094,11094,20251
11095,11095,20252
11096,11096,20253
11097,11097,20254
11098,11098,20255
11099,11099,20256
11100,11100,20257
11101,11101,20258
11102,11102,20259
11103,11103,20267
11104,11104,20268
11105,11105,20269
11106,11106,20273
11107,11107,20274
11108,11108,20275
11109,11109,20277
11110,11110,20278
11111,11111,20279
11112,11112,20280
11113,11113,20281
11114,11114,20282
11115,11115,20284
11116,11116,20287
11117,11117,20288
11118,11118,20296
11119,11119,20297
11120,11120,20298
11121,11121,20299
11122,11122,20302
11123,11123,20304
11124,11124,20306
11125,11125,20309
11126,11126,20310
11127,11127,20312
11128,11128,20313
11129,11129,20316
11130,11130,20319
11131,11131,20321
11132,11132,20324
11133,11133,20325
11134,11134,20327
11135,11135,20328
11136,11136,20329
11137,11137,20330
11138,11138,20331
11139,11139,20336
11140,11140,20337
11141,11141,20338
11142,11142,20339
11143,11143,20340
11144,11144,20341
11145,11145,20342
11146,11146,20346
11147,11147,20347
11148,11148,20349
11149,11149,20351
11150,11150,20353
11151,11151,20355
11152,11152,20359
11153,11153,20361
11154,11154,20362
11155,11155,20364
11156,11156,20366
11157,11157,20370
11158,11158,20371
11159,11159,20373
11160,11160,20374
11161,11161,20375
11162,11162,20377
11163,11163,20380
11164,11164,20382
11165,11165,20383
11166,11166,20384
11167,11167,20385
11168,11168,20388
11169,11169,20389
11170,11170,20392
11171,11171,20394
11172,11172,20397
11173,11173,20398
11174,11174,20402
11175,11175,20403
11176,11176,20404
11177,11177,20407
11178,11178,20409
11179,11179,20410
11180,11180,20411
11181,11181,20412
11182,11182,20414
11183,11183,20415
11184,11184,20417
11185,11185,20418
11186,11186,20420
11187,11187,20423
11188,11188,20425
11189,11189,20426
11190,11190,20427
11191,11191,20432
11192,11192,20433
11193,11193,20435
11194,11194,20436
11195,11195,20438
11196,11196,20439
11197,11197,20444
11198,11198,20448
11199,11199,20449
11200,11200,20450
11201,11201,20453
11202,11202,20454
11203,11203,20455
11204,11204,20456
11205,11205,20458
11206,11206,20459
11207,11207,20460
11208,11208,20462
11209,11209,20465
11210,11210,20467
11211,11211,20468
11212,11212,20470
11213,11213,20471
11214,11214,20472
11215,11215,20474
11216,11216,20477
11217,11217,20479
11218,11218,20480
11219,11219,20482
11220,11220,20485
11221,11221,20486
11222,11222,20489
11223,11223,20491
11224,11224,20495
11225,11225,20499
11226,11226,20502
11227,11227,20505
11228,11228,20507
11229,11229,20508
11230,11230,20514
11231,11231,20515
11232,11232,20516
11233,11233,20521
11234,11234,20522
11235,11235,20524
11236,11236,20525
11237,11237,20527
11238,11238,20529
11239,11239,20532
11240,11240,20533
11241,11241,20535
11242,11242,20536
11243,11243,20539
11244,11244,20540
11245,11245,20541
11246,11246,20542
11247,11247,20543
11248,11248,20544
11249,11249,20548
11250,11250,20553
11251,11251,20555
11252,11252,20556
11253,11253,20557
11254,11254,20559
11255,11255,20560
11256,11256,20562
11257,11257,20565
11258,11258,20573
11259,11259,20574
11260,11260,20577
11261,11261,20581
11262,11262,20582
11263,11263,20583
11264,11264,20584
11265,11265,20585
11266,11266,20587
11267,11267,20588
11268,11268,20590
11269,11269,20591
11270,11270,20593
11271,11271,20594
11272,11272,20595
11273,11273,20596
11274,11274,20600
11275,11275,20606
11276,11276,20608
11277,11277,20609
11278,11278,20611
11279,11279,20612
11280,11280,20613
11281,11281,20614
11282,11282,20615
11283,11283,20616
11284,11284,20617
11285,11285,20618
11286,11286,20619
11287,11287,20621
11288,11288,20624
11289,11289,20625
11290,11290,20627
11291,11291,20630
11292,11292,20631
11293,11293,20633
11294,11294,20634
11295,11295,20635
11296,11296,20640
11297,11297,20641
11298,11298,20642
11299,11299,20643
11300,11300,20644
11301,11301,20646
11302,11302,20650
11303,11303,20654
11304,11304,20656
11305,11305,20657
11306,11306,20658
11307,11307,20659
11308,11308,20661
11309,11309,20662
11310,11310,20663
11311,11311,20667
11312,11312,20670
11313,11313,20673
11314,11314,20674
11315,11315,20677
11316,11316,20678
11317,11317,20679
11318,11318,20680
11319,11319,20681
11320,11320,20682
11321,11321,20686
11322,11322,20687
11323,11323,20691
11324,11324,20692
11325,11325,20693
11326,11326,20694
11327,11327,20696
11328,11328,20697
11329,11329,20698
11330,11330,20699
11331,11331,20700
11332,11332,20702
11333,11333,20703
11334,11334,20708
11335,11335,20709
11336,11336,20711
11337,11337,20712
11338,11338,20713
11339,11339,20714
11340,11340,20719
11341,11341,20721
11342,11342,20722
11343,11343,20726
11344,11344,20728
11345,11345,20731
11346,11346,20732
11347,11347,20733
11348,11348,20734
11349,11349,20736
11350,11350,20740
11351,11351,20742
11352,11352,20743
11353,11353,20744
11354,11354,20748
11355,11355,20752
11356,11356,20753
11357,11357,20755
11358,11358,20758
11359,11359,20762
11360,11360,20763
11361,11361,20765
11362,11362,20766
11363,11363,20767
11364,11364,20770
11365,11365,20771
11366,11366,20773
11367,11367,20774
11368,11368,20775
11369,11369,20776
11370,11370,20777
11371,11371,20778
11372,11372,20780
11373,11373,20781
11374,11374,20782
11375,11375,20785
11376,11376,20786
11377,11377,20789
11378,11378,20793
11379,11379,20797
11380,11380,20799
11381,11381,20802
11382,11382,20805
11383,11383,20806
11384,11384,20808
11385,11385,20810
11386,11386,20811
11387,11387,20812
11388,11388,20813
11389,11389,20814
11390,11390,20816
11391,11391,20819
11392,11392,20820
11393,11393,20821
11394,11394,20822
11395,11395,20823
11396,11396,20827
11397,11397,20831
11398,11398,20832
11399,11399,20833
11400,11400,20837
11401,11401,20840
11402,11402,20842
11403,11403,20843
11404,11404,20846
11405,11405,20847
11406,11406,20850
11407,11407,20851
11408,11408,20852
11409,11409,20853
11410,11410,20857
11411,11411,20858
11412,11412,20859
11413,11413,20860
11414,11414,20861
11415,11415,20863
11416,11416,20864
11417,11417,20865
11418,11418,20866
11419,11419,20868
11420,11420,20869
11421,11421,20870
11422,11422,20871
11423,11423,20872
11424,11424,20873
11425,11425,20874
11426,11426,20877
11427,11427,20878
11428,11428,20881
11429,11429,20882
11430,11430,20883
11431,11431,20884
11432,11432,20885
11433,11433,20887
11434,11434,20888
11435,11435,20889
11436,11436,20890
11437,11437,20893
11438,11438,20894
11439,11439,20895
11440,11440,20896
11441,11441,20897
11442,11442,20899
11443,11443,20900
11444,11444,20901
11445,11445,20905
11446,11446,20906
11447,11447,20907
11448,11448,20908
11449,11449,20909
11450,11450,20910
11451,11451,20912
11452,11452,20913
11453,11453,20915
11454,11454,20916
11455,11455,20919
11456,11456,20925
11457,11457,20928
11458,11458,20931
11459,11459,20932
11460,11460,20936
11461,11461,20937
11462,11462,20939
11463,11463,20941
11464,11464,20942
11465,11465,20943
11466,11466,20946
11467,11467,20947
11468,11468,20949
11469,11469,20951
11470,11470,20955
11471,11471,20956
11472,11472,20957
11473,11473,20959
11474,11474,20960
11475,11475,20961
11476,11476,20962
11477,11477,20964
11478,11478,20967
11479,11479,20970
11480,11480,20971
11481,11481,20972
11482,11482,20973
11483,11483,20979
11484,11484,20981
11485,11485,20982
11486,11486,20983
11487,11487,20984
11488,11488,20985
11489,11489,20986
11490,11490,20987
11491,11491,20988
11492,11492,20989
11493,11493,20990
11494,11494,20992
11495,11495,20995
11496,11496,20997
11497,11497,20999
11498,11498,21000
11499,11499,21001
11500,11500,21002
11501,11501,21004
11502,11502,21005
11503,11503,21007
11504,11504,21011
11505,11505,21014
11506,11506,21015
11507,11507,21017
11508,11508,21018
11509,11509,21020
11510,11510,21021
11511,11511,21022
11512,11512,21023
11513,11513,21024
11514,11514,21027
11515,11515,21029
11516,11516,21030
11517,11517,21031
11518,11518,21032
11519,11519,21036
11520,11520,21037
11521,11521,21038
11522,11522,21039
11523,11523,21040
11524,11524,21041
11525,11525,21043
11526,11526,21044
11527,11527,21045
11528,11528,21047
11529,11529,21050
11530,11530,21054
11531,11531,21055
11532,11532,21056
11533,11533,21057
11534,11534,21058
11535,11535,21059
11536,11536,21060
11537,11537,21062
11538,11538,21063
11539,11539,21065
11540,11540,21070
11541,11541,21071
11542,11542,21074
11543,11543,21075
11544,11544,21076
11545,11545,21078
11546,11546,21082
11547,11547,21084
11548,11548,21088
11549,11549,21089
11550,11550,21090
11551,11551,21091
11552,11552,21095
11553,11553,21097
11554,11554,21098
11555,11555,21099
11556,11556,21100
11557,11557,21101
11558,11558,21102
11559,11559,21104
11560,11560,21108
11561,11561,21109
11562,11562,21110
11563,11563,21113
11564,11564,21114
11565,11565,21117
11566,11566,21118
11567,11567,21120
11568,11568,21121
11569,11569,21122
11570,11570,21123
11571,11571,21125
11572,11572,21126
11573,11573,21128
11574,11574,21129
11575,11575,21136
11576,11576,21138
11577,11577,21140
11578,11578,21141
11579,11579,21145
11580,11580,21147
11581,11581,21148
11582,11582,21149
11583,11583,21150
11584,11584,21152
11585,11585,21154
11586,11586,21157
11587,11587,21158
11588,11588,21159
11589,11589,21160
11590,11590,21164
11591,11591,21166
11592,11592,21168
11593,11593,21170
11594,11594,21171
11595,11595,21172
11596,11596,21174
11597,11597,21175
11598,11598,21176
11599,11599,21177
11600,11600,21178
11601,11601,21182
11602,11602,21183
11603,11603,21184
11604,11604,21185
11605,11605,21187
11606,11606,21188
11607,11607,21189
11608,11608,21191
11609,11609,21194
11610,11610,21195
11611,11611,21196
11612,11612,21197
11613,11613,21198
11614,11614,21199
11615,11615,21206
11616,11616,21208
11617,11617,21210
11618,11618,21212
11619,11619,21213
11620,11620,21216
11621,11621,21218
11622,11622,21220
11623,11623,21222
11624,11624,21224
11625,11625,21225
11626,11626,21226
11627,11627,21228
11628,11628,21232
11629,11629,21234
11630,11630,21235
11631,11631,21236
11632,11632,21237
11633,11633,21238
11634,11634,21243
11635,11635,21244
11636,11636,21245
11637,11637,21246
11638,11638,21247
11639,11639,21248
11640,11640,21250
11641,11641,21254
11642,11642,21256
11643,11643,21257
11644,11644,21258
11645,11645,21259
11646,11646,21261
11647,11647,21262
11648,11648,21267
11649,11649,21268
11650,11650,21270
11651,11651,21271
11652,11652,21274
11653,11653,21275
11654,11654,21276
11655,11655,21277
11656,11656,21279
11657,11657,21280
11658,11658,21281
11659,11659,21282
11660,11660,21284
11661,11661,21285
11662,11662,21289
11663,11663,21290
11664,11664,21291
11665,11665,21292
11666,11666,21298
11667,11667,21299
11668,11668,21302
11669,11669,21304
11670,11670,21308
11671,11671,21310
11672,11672,21313
11673,11673,21318
11674,11674,21319
11675,11675,21320
11676,11676,21322
11677,11677,21323
11678,11678,21324
11679,11679,21328
11680,11680,21329
11681,11681,21331
11682,11682,21337
11683,11683,21342
11684,11684,21343
11685,11685,21345
11686,11686,21346
11687,11687,21347
11688,11688,21349
11689,11689,21350
11690,11690,21351
11691,11691,21352
11692,11692,21353
11693,11693,21356
11694,11694,21357
11695,11695,21358
11696,11696,21360
11697,11697,21361
11698,11698,21364
11699,11699,21365
11700,11700,21366
11701,11701,21367
11702,11702,21368
11703,11703,21372
11704,11704,21373
11705,11705,21377
11706,11706,21378
11707,11707,21380
11708,11708,21382
11709,11709,21385
11710,11710,21386
11711,11711,21387
11712,11712,21388
11713,11713,21389
11714,11714,21391
11715,11715,21393
11716,11716,21394
11717,11717,21395
11718,11718,21396
11719,11719,21398
11720,11720,21400
11721,11721,21401
11722,11722,21403
11723,11723,21408
11724,11724,21409
11725,11725,21412
11726,11726,21413
11727,11727,21414
11728,11728,21416
11729,11729,21419
11730,11730,21420
11731,11731,21421
11732,11732,21422
11733,11733,21423
11734,11734,21425
11735,11735,21429
11736,11736,21430
11737,11737,21431
11738,11738,21433
11739,11739,21435
11740,11740,21437
11741,11741,21438
11742,11742,21441
11743,11743,21443
11744,11744,21444
11745,11745,21445
11746,11746,21446
11747,11747,21447
11748,11748,21448
11749,11749,21449
11750,11750,21450
11751,11751,21451
11752,11752,21452
11753,11753,21455
11754,11754,21456
11755,11755,21458
11756,11756,21459
11757,11757,21460
11758,11758,21464
11759,11759,21465
11760,11760,21467
11761,11761,21468
11762,11762,21469
11763,11763,21470
11764,11764,21471
11765,11765,21472
11766,11766,21473
11767,11767,21483
11768,11768,21485
11769,11769,21486
11770,11770,21488
11771,11771,21489
11772,11772,21491
11773,11773,21497
11774,11774,21498
11775,11775,21500
11776,11776,21501
11777,11777,21503
11778,11778,21505
11779,11779,21506
11780,11780,21508
11781,11781,21509
11782,11782,21511
11783,11783,21512
11784,11784,21517
11785,11785,21519
11786,11786,21520
11787,11787,21525
11788,11788,21526
11789,11789,21527
11790,11790,21529
11791,11791,21533
11792,11792,21534
11793,11793,21536
11794,11794,21537
11795,11795,21538
11796,11796,21539
11797,11797,21540
11798,11798,21542
11799,11799,21543
11800,11800,21544
11801,11801,21545
11802,11802,21548
11803,11803,21549
11804,11804,21551
11805,11805,21553
11806,11806,21557
11807,11807,21558
11808,11808,21559
11809,11809,21560
11810,11810,21561
11811,11811,21562
11812,11812,21565
11813,11813,21568
11814,11814,21569
11815,11815,21570
11816,11816,21571
11817,11817,21572
11818,11818,21573
11819,11819,21575
11820,11820,21577
11821,11821,21578
11822,11822,21581
11823,11823,21582
11824,11824,21584
11825,11825,21586
11826,11826,21588
11827,11827,21589
11828,11828,21590
11829,11829,21592
11830,11830,21596
11831,11831,21597
11832,11832,21598
11833,11833,21599
11834,11834,21600
11835,11835,21601
11836,11836,21602
11837,11837,21603
11838,11838,21604
11839,11839,21606
11840,11840,21608
11841,11841,21610
11842,11842,21611
11843,11843,21613
11844,11844,21615
11845,11845,21616
11846,11846,21617
11847,11847,21620
11848,11848,21621
11849,11849,21624
11850,11850,21625
11851,11851,21628
11852,11852,21629
11853,11853,21630
11854,11854,21632
11855,11855,21633
11856,11856,21634
11857,11857,21638
11858,11858,21639
11859,11859,21640
11860,11860,21642
11861,11861,21643
11862,11862,21644
11863,11863,21645
11864,11864,21646
11865,11865,21648
11866,11866,21651
11867,11867,21652
11868,11868,21653
11869,11869,21655
11870,11870,21656
11871,11871,21657
11872,11872,21660
11873,11873,21661
11874,11874,21664
11875,11875,21665
11876,11876,21666
11877,11877,21671
11878,11878,21672
11879,11879,21674
11880,11880,21675
11881,11881,21677
11882,11882,21678
11883,11883,21679
11884,11884,21680
11885,11885,21686
11886,11886,21687
11887,11887,21688
11888,11888,21689
11889,11889,21692
11890,11890,21693
11891,11891,21694
11892,11892,21695
11893,11893,21696
11894,11894,21700
11895,11895,21703
11896,11896,21704
11897,11897,21705
11898,11898,21706
11899,11899,21707
11900,11900,21713
11901,11901,21715
11902,11902,21716
11903,11903,21717
11904,11904,21718
11905,11905,21719
11906,11906,21721
11907,11907,21722
11908,11908,21725
11909,11909,21727
11910,11910,21729
11911,11911,21731
11912,11912,21733
11913,11913,21734
11914,11914,21736
11915,11915,21737
11916,11916,21738
11917,11917,21740
11918,11918,21744
11919,11919,21745
11920,11920,21746
11921,11921,21748
11922,11922,21749
11923,11923,21750
11924,11924,21751
11925,11925,21752
11926,11926,21753
11927,11927,21754
11928,11928,21756
11929,11929,21757
11930,11930,21759
11931,11931,21760
11932,11932,21761
11933,11933,21762
11934,11934,21763
11935,11935,21764
11936,11936,21765
11937,11937,21767
11938,11938,21769
11939,11939,21770
11940,11940,21771
11941,11941,21772
11942,11942,21773
11943,11943,21774
11944,11944,21775
11945,11945,21776
11946,11946,21777
11947,11947,21778
11948,11948,21782
11949,11949,21785
11950,11950,21786
11951,11951,21788
11952,11952,21790
11953,11953,21791
11954,11954,21792
11955,11955,21795
11956,11956,21796
11957,11957,21797
11958,11958,21798
11959,11959,21799
11960,11960,21800
11961,11961,21802
11962,11962,21803
11963,11963,21804
11964,11964,21805
11965,11965,21809
11966,11966,21810
11967,11967,21811
11968,11968,21813
11969,11969,21816
11970,11970,21817
11971,11971,21818
11972,11972,21820
11973,11973,21824
11974,11974,21827
11975,11975,21829
11976,11976,21831
11977,11977,21832
11978,11978,21833
11979,11979,21834
11980,11980,21836
11981,11981,21838
11982,11982,21839
11983,11983,21843
11984,11984,21844
11985,11985,21845
11986,11986,21847
11987,11987,21849
11988,11988,21850
11989,11989,21851
11990,11990,21856
11991,11991,21857
11992,11992,21859
11993,11993,21861
11994,11994,21864
11995,11995,21866
11996,11996,21868
11997,11997,21870
11998,11998,21872
11999,11999,21873
12000,12000,21875
12001,12001,21876
12002,12002,21879
12003,12003,21880
12004,12004,21881
12005,12005,21882
12006,12006,21886
12007,12007,21887
12008,12008,21889
12009,12009,21893
12010,12010,21896
12011,12011,21897
12012,12012,21899
12013,12013,21900
12014,12014,21901
12015,12015,21907
12016,12016,21909
12017,12017,21911
12018,12018,21914
12019,12019,21915
12020,12020,21919
12021,12021,21922
12022,12022,21923
12023,12023,21926
12024,12024,21929
12025,12025,21931
12026,12026,21932
12027,12027,21935
12028,12028,21936
12029,12029,21937
12030,12030,21940
12031,12031,21941
12032,12032,21942
12033,12033,21944
12034,12034,21945
12035,12035,21946
12036,12036,21948
12037,12037,21950
12038,12038,21953
12039,12039,21954
12040,12040,21956
12041,12041,21958
12042,12042,21959
12043,12043,21961
12044,12044,21963
12045,12045,21964
12046,12046,21966
12047,12047,21967
12048,12048,21968
12049,12049,21969
12050,12050,21970
12051,12051,21974
12052,12052,21977
12053,12053,21978
12054,12054,21980
12055,12055,21982
12056,12056,21985
12057,12057,21988
12058,12058,21989
12059,12059,21990
12060,12060,21991
12061,12061,21992
12062,12062,21993
12063,12063,21994
12064,12064,21996
12065,12065,22000
12066,12066,22004
12067,12067,22005
12068,12068,22006
12069,12069,22008
12070,12070,22011
12071,12071,22012
12072,12072,22013
12073,12073,22014
12074,12074,22016
12075,12075,22017
12076,12076,22018
12077,12077,22019
12078,12078,22024
12079,12079,22027
12080,12080,22028
12081,12081,22029
12082,12082,22030
12083,12083,22032
12084,12084,22033
12085,12085,22035
12086,12086,22036
12087,12087,22037
12088,12088,22039
12089,12089,22041
12090,12090,22042
12091,12091,22043
12092,12092,22046
12093,12093,22049
12094,12094,22050
12095,12095,22051
12096,12096,22052
12097,12097,22053
12098,12098,22054
12099,12099,22055
12100,12100,22057
12101,12101,22059
12102,12102,22060
12103,12103,22063
12104,12104,22067
12105,12105,22068
12106,12106,22069
12107,12107,22071
12108,12108,22072
12109,12109,22073
12110,12110,22074
12111,12111,22077
12112,12112,22078
12113,12113,22080
12114,12114,22081
12115,12115,22083
12116,12116,22085
12117,12117,22086
12118,12118,22087
12119,12119,22090
12120,12120,22093
12121,12121,22094
12122,12122,22095
12123,12123,22096
12124,12124,22097
12125,12125,22098
12126,12126,22099
12127,12127,22100
12128,12128,22101
12129,12129,22102
12130,12130,22104
12131,12131,22106
12132,12132,22108
12133,12133,22109
12134,12134,22113
12135,12135,22114
12136,12136,22115
12137,12137,22118
12138,12138,22120
12139,12139,22121
12140,12140,22122
12141,12141,22123
12142,12142,22124
12143,12143,22127
12144,12144,22130
12145,12145,22131
12146,12146,22132
12147,12147,22133
12148,12148,22134
12149,12149,22135
12150,12150,22139
12151,12151,22140
12152,12152,22143
12153,12153,22144
12154,12154,22147
12155,12155,22148
12156,12156,22151
12157,12157,22152
12158,12158,22153
12159,12159,22156
12160,12160,22159
12161,12161,22161
12162,12162,22164
12163,12163,22165
12164,12164,22166
12165,12165,22168
12166,12166,22169
12167,12167,22170
12168,12168,22171
12169,12169,22174
12170,12170,22175
12171,12171,22177
12172,12172,22180
12173,12173,22181
12174,12174,22182
12175,12175,22184
12176,12176,22185
12177,12177,22187
12178,12178,22189
12179,12179,22190
12180,12180,22191
12181,12181,22198
12182,12182,22199
12183,12183,22200
12184,12184,22202
12185,12185,22208
12186,12186,22209
12187,12187,22210
12188,12188,22213
12189,12189,22214
12190,12190,22215
12191,12191,22216
12192,12192,22217
12193,12193,22218
12194,12194,22220
12195,12195,22222
12196,12196,22224
12197,12197,22230
12198,12198,22234
12199,12199,22237
12200,12200,22241
12201,12201,22243
12202,12202,22247
12203,12203,22248
12204,12204,22249
12205,12205,22251
12206,12206,22253
12207,12207,22254
12208,12208,22256
12209,12209,22257
12210,12210,22258
12211,12211,22261
12212,12212,22265
12213,12213,22266
12214,12214,22269
12215,12215,22271
12216,12216,22273
12217,12217,22274
12218,12218,22276
12219,12219,22278
12220,12220,22280
12221,12221,22281
12222,12222,22283
12223,12223,22287
12224,12224,22289
12225,12225,22291
12226,12226,22293
12227,12227,22294
12228,12228,22295
12229,12229,22296
12230,12230,22297
12231,12231,22298
12232,12232,22300
12233,12233,22301
12234,12234,22302
12235,12235,22303
12236,12236,22304
12237,12237,22305
12238,12238,22307
12239,12239,22308
12240,12240,22309
12241,12241,22313
12242,12242,22315
12243,12243,22316
12244,12244,22319
12245,12245,22326
12246,12246,22327
12247,12247,22330
12248,12248,22331
12249,12249,22332
12250,12250,22335
12251,12251,22337
12252,12252,22338
12253,12253,22344
12254,12254,22345
12255,12255,22347
12256,12256,22348
12257,12257,22349
12258,12258,22350
12259,12259,22352
12260,12260,22353
12261,12261,22354
12262,12262,22356
12263,12263,22357
12264,12264,22359
12265,12265,22361
12266,12266,22364
12267,12267,22365
12268,12268,22366
12269,12269,22367
12270,12270,22370
12271,12271,22372
12272,12272,22374
12273,12273,22375
12274,12274,22378
12275,12275,22379
12276,12276,22380
12277,12277,22382
12278,12278,22384
12279,12279,22386
12280,12280,22387
12281,12281,22389
12282,12282,22390
12283,12283,22392
12284,12284,22393
12285,12285,22395
12286,12286,22396
12287,12287,22397
12288,12288,22398
12289,12289,22399
12290,12290,22400
12291,12291,22401
12292,12292,22402
12293,12293,22403
12294,12294,22404
12295,12295,22406
12296,12296,22407
12297,12297,22408
12298,12298,22409
12299,12299,22410
12300,12300,22412
12301,12301,22413
12302,12302,22414
12303,12303,22416
12304,12304,22418
12305,12305,22419
12306,12306,22420
12307,12307,22421
12308,12308,22424
12309,12309,22425
12310,12310,22426
12311,12311,22428
12312,12312,22431
12313,12313,22432
12314,12314,22434
12315,12315,22435
12316,12316,22436
12317,12317,22438
12318,12318,22439
12319,12319,22441
12320,12320,22443
12321,12321,22446
12322,12322,22450
12323,12323,22453
12324,12324,22454
12325,12325,22457
12326,12326,22458
12327,12327,22461
12328,12328,22462
12329,12329,22465
12330,12330,22467
12331,12331,22469
12332,12332,22470
12333,12333,22471
12334,12334,22472
12335,12335,22473
12336,12336,22474
12337,12337,22477
12338,12338,22478
12339,12339,22479
12340,12340,22482
12341,12341,22485
12342,12342,22486
12343,12343,22487
12344,12344,22489
12345,12345,22490
12346,12346,22491
12347,12347,22492
12348,12348,22494
12349,12349,22496
12350,12350,22500
12351,12351,22503
12352,12352,22504
12353,12353,22505
12354,12354,22506
12355,12355,22507
12356,12356,22508
12357,12357,22509
12358,12358,22510
12359,12359,22511
12360,12360,22512
12361,12361,22513
12362,12362,22519
12363,12363,22521
12364,12364,22530
12365,12365,22532
12366,12366,22533
12367,12367,22535
12368,12368,22536
12369,12369,22537
12370,12370,22541
12371,12371,22543
12372,12372,22544
12373,12373,22546
12374,12374,22548
12375,12375,22552
12376,12376,22553
12377,12377,22556
12378,12378,22557
12379,12379,22558
12380,12380,22561
12381,12381,22562
12382,12382,22564
12383,12383,22566
12384,12384,22568
12385,12385,22570
12386,12386,22571
12387,12387,22572
12388,12388,22573
12389,12389,22574
12390,12390,22576
12391,12391,22577
12392,12392,22578
12393,12393,22580
12394,12394,22581
12395,12395,22583
12396,12396,22585
12397,12397,22589
12398,12398,22590
12399,12399,22591
12400,12400,22593
12401,12401,22596
12402,12402,22598
12403,12403,22601
12404,12404,22603
12405,12405,22605
12406,12406,22606
12407,12407,22607
12408,12408,22608
12409,12409,22610
12410,12410,22611
12411,12411,22613
12412,12412,22614
12413,12413,22615
12414,12414,22619
12415,12415,22621
12416,12416,22623
12417,12417,22624
12418,12418,22626
12419,12419,22629
12420,12420,22630
12421,12421,22631
12422,12422,22634
12423,12423,22635
12424,12424,22636
12425,12425,22638
12426,12426,22639
12427,12427,22640
12428,12428,22642
12429,12429,22643
12430,12430,22646
12431,12431,22647
12432,12432,22650
12433,12433,22651
12434,12434,22653
12435,12435,22654
12436,12436,22657
12437,12437,22659
12438,12438,22661
12439,12439,22663
12440,12440,22665
12441,12441,22666
12442,12442,22667
12443,12443,22671
12444,12444,22672
12445,12445,22675
12446,12446,22677
12447,12447,22679
12448,12448,22687
12449,12449,22689
12450,12450,22691
12451,12451,22692
12452,12452,22693
12453,12453,22694
12454,12454,22695
12455,12455,22696
12456,12456,22697
12457,12457,22701
12458,12458,22702
12459,12459,22704
12460,12460,22705
12461,12461,22708
12462,12462,22710
12463,12463,22711
12464,12464,22712
12465,12465,22713
12466,12466,22714
12467,12467,22715
12468,12468,22717
12469,12469,22720
12470,12470,22721
12471,12471,22723
12472,12472,22724
12473,12473,22725
12474,12474,22726
12475,12475,22728
12476,12476,22731
12477,12477,22732
12478,12478,22735
12479,12479,22736
12480,12480,22737
12481,12481,22738
12482,12482,22739
12483,12483,22740
12484,12484,22741
12485,12485,22743
12486,12486,22744
12487,12487,22746
12488,12488,22747
12489,12489,22749
12490,12490,22750
12491,12491,22752
12492,12492,22754
12493,12493,22755
12494,12494,22756
12495,12495,22757
12496,12496,22758
12497,12497,22759
12498,12498,22760
12499,12499,22764
12500,12500,22765
12501,12501,22768
12502,12502,22769
12503,12503,22771
12504,12504,22773
12505,12505,22774
12506,12506,22779
12507,12507,22780
12508,12508,22782
12509,12509,22783
12510,12510,22788
12511,12511,22791
12512,12512,22792
12513,12513,22793
12514,12514,22794
12515,12515,22795
12516,12516,22799
12517,12517,22803
12518,12518,22806
12519,12519,22807
12520,12520,22808
12521,12521,22811
12522,12522,22812
12523,12523,22814
12524,12524,22815
12525,12525,22816
12526,12526,22818
12527,12527,22819
12528,12528,22820
12529,12529,22825
12530,12530,22826
12531,12531,22827
12532,12532,22828
12533,12533,22829
12534,12534,22830
12535,12535,22831
12536,12536,22833
12537,12537,22834
12538,12538,22835
12539,12539,22837
12540,12540,22839
12541,12541,22840
12542,12542,22841
12543,12543,22842
12544,12544,22844
12545,12545,22848
12546,12546,22849
12547,12547,22850
12548,12548,22851
12549,12549,22852
12550,12550,22853
12551,12551,22854
12552,12552,22857
12553,12553,22858
12554,12554,22859
12555,12555,22860
12556,12556,22865
12557,12557,22868
12558,12558,22869
12559,12559,22870
12560,12560,22872
