ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
11095,8177,1,2025-07-27,1,4,10,102,8,20252,True,False
11096,8177,1,2025-07-17,1,4,10,102,8,20253,True,False
11097,8177,1,2025-07-31,1,4,10,102,8,20254,True,False
11098,8177,1,2025-08-01,1,4,10,102,8,20255,True,False
11099,8178,1,2024-08-09,1,26,79,920,51,20256,True,False
11100,8178,1,2024-07-23,1,26,79,920,51,20257,True,False
11101,8179,1,2025-07-14,1,7,18,203,14,20258,True,False
11102,8179,1,2025-07-25,1,7,18,203,14,20259,True,False
11103,8182,1,2024-10-11,1,4,9,101,8,20267,True,False
11104,8182,1,2024-09-26,1,4,9,101,8,20268,True,False
11105,8183,1,2025-05-25,1,9,22,239,18,20269,True,False
11106,8184,1,2024-12-10,1,30,92,1061,60,20273,True,False
11107,8184,2,2024-11-23,1,30,92,1061,60,20274,True,False
11108,8185,1,2026-03-18,1,4,10,106,8,20275,True,False
11109,8185,2,2026-04-16,1,4,10,106,8,20277,True,False
11110,8186,1,2024-12-21,1,4,11,117,8,20278,True,False
11111,8187,2,2026-03-27,1,4,9,100,7,20279,True,False
11112,8187,1,2026-03-08,1,4,9,100,7,20280,True,False
11113,8187,1,2026-03-26,1,4,9,100,7,20281,True,False
11114,8188,1,2025-03-06,1,16,42,487,32,20282,True,False
11115,8189,1,2026-06-30,1,4,9,98,8,20284,True,False
11116,8191,1,2025-02-19,1,4,9,95,8,20287,True,False
11117,8191,1,2025-02-16,1,4,9,95,8,20288,True,False
11118,8194,1,2025-10-26,1,23,69,806,46,20296,True,False
11119,8194,2,2025-10-27,1,23,69,806,46,20297,True,False
11120,8194,1,2025-10-21,1,23,69,806,46,20298,True,False
11121,8194,2,2025-10-16,1,23,69,806,46,20299,True,False
11122,8196,2,2026-02-26,1,4,10,103,8,20302,True,False
11123,8197,1,2026-02-16,1,4,10,109,7,20304,True,False
11124,8198,1,2025-05-17,1,24,71,835,47,20306,True,False
11125,8199,1,2026-07-06,1,4,11,120,7,20309,True,False
11126,8200,1,2025-01-14,1,14,36,411,28,20310,True,False
11127,8201,1,2025-08-17,1,15,39,453,29,20312,True,False
11128,8201,1,2025-07-30,1,15,39,453,29,20313,True,False
11129,8202,1,2024-12-26,1,16,43,493,32,20316,True,False
11130,8203,1,2025-07-14,1,1,1,14,1,20319,True,False
11131,8204,1,2024-11-18,1,4,9,98,7,20321,True,False
11132,8205,1,2025-05-19,1,15,40,465,29,20324,True,False
11133,8205,1,2025-05-10,1,15,40,465,29,20325,True,False
11134,8207,2,2025-10-28,1,4,11,114,7,20327,True,False
11135,8207,1,2025-10-15,1,4,11,114,7,20328,True,False
11136,8207,2,2025-10-11,1,4,11,114,7,20329,True,False
11137,8208,1,2025-04-15,1,4,11,116,8,20330,True,False
11138,8208,1,2025-04-04,1,4,11,116,8,20331,True,False
11139,8210,1,2025-12-03,1,23,68,788,46,20336,True,False
11140,8211,1,2026-06-14,1,15,40,458,30,20337,True,False
11141,8211,1,2026-07-08,1,15,40,458,30,20338,True,False
11142,8211,1,2026-07-08,1,15,40,458,30,20339,True,False
11143,8212,1,2026-04-06,1,25,77,902,50,20340,True,False
11144,8212,1,2026-03-17,1,25,77,902,50,20341,True,False
11145,8212,2,2026-03-21,1,25,77,902,50,20342,True,False
11146,8214,2,2026-01-05,1,4,11,120,7,20346,True,False
11147,8215,1,2025-09-16,1,17,44,515,33,20347,True,False
11148,8216,2,2025-11-28,1,4,11,117,7,20349,True,False
11149,8218,1,2026-07-13,1,12,32,363,23,20351,True,False
11150,8220,1,2026-05-14,1,4,9,93,8,20353,True,False
11151,8221,1,2024-12-06,1,4,11,118,7,20355,True,False
11152,8222,1,2025-12-14,1,4,9,99,7,20359,True,False
11153,8223,1,2026-01-29,1,4,11,119,8,20361,True,False
11154,8223,1,2026-02-18,1,4,11,119,8,20362,True,False
11155,8224,1,2025-02-10,1,1,1,8,2,20364,True,False
11156,8225,1,2025-02-21,1,4,10,108,7,20366,True,False
11157,8228,1,2026-03-10,1,23,67,778,45,20370,True,False
11158,8229,1,2024-10-22,1,18,51,589,36,20371,True,False
11159,8229,2,2024-11-04,1,18,51,589,36,20373,True,False
11160,8229,1,2024-11-20,1,18,51,589,36,20374,True,True
11161,8230,1,2026-03-11,1,14,38,434,28,20375,True,False
11162,8230,1,2026-04-03,1,14,38,434,28,20377,True,False
11163,8231,2,2024-12-13,1,25,76,889,49,20380,True,False
11164,8232,1,2025-03-18,1,1,2,15,1,20382,True,False
11165,8233,1,2025-08-03,1,10,27,297,19,20383,True,False
11166,8234,2,2026-01-28,1,4,9,97,7,20384,True,False
11167,8234,1,2026-01-24,1,4,9,97,7,20385,True,False
11168,8235,1,2025-01-30,1,11,30,337,22,20388,True,False
11169,8235,1,2025-01-02,1,11,30,337,22,20389,True,False
11170,8238,1,2026-07-06,1,23,69,799,45,20392,True,False
11171,8240,1,2025-07-23,1,18,49,567,36,20394,True,False
11172,8241,1,2026-05-03,1,1,1,7,1,20397,True,False
11173,8241,1,2026-05-03,1,1,1,7,1,20398,True,False
11174,8243,1,2026-04-25,1,4,11,114,7,20402,True,False
11175,8243,1,2026-05-21,1,4,11,114,7,20403,True,True
11176,8244,2,2026-03-05,1,26,80,933,51,20404,True,False
11177,8245,1,2025-01-26,1,7,19,206,14,20407,True,False
11178,8245,1,2025-02-16,1,7,19,206,14,20409,True,False
11179,8245,2,2025-01-27,1,7,19,206,14,20410,True,False
11180,8246,1,2026-02-15,1,22,63,737,44,20411,True,False
11181,8247,1,2025-02-17,1,4,10,106,8,20412,True,False
11182,8247,1,2025-02-04,1,4,10,106,8,20414,True,False
11183,8248,1,2025-06-04,1,3,8,84,6,20415,True,False
11184,8249,1,2025-04-09,1,4,10,108,7,20417,True,False
11185,8250,1,2026-06-03,1,4,11,117,7,20418,True,False
11186,8251,2,2026-04-29,1,4,10,105,8,20420,True,False
11187,8252,1,2025-12-28,1,13,35,394,26,20423,True,False
11188,8252,2,2025-12-31,1,13,35,394,26,20425,True,False
11189,8253,1,2025-01-14,1,20,57,664,39,20426,True,False
11190,8253,1,2024-12-22,1,20,57,664,39,20427,True,False
11191,8254,1,2026-05-02,1,4,11,115,8,20432,True,False
11192,8255,1,2025-04-16,1,4,10,103,8,20433,True,False
11193,8255,2,2025-04-21,1,4,10,103,8,20435,True,False
11194,8256,1,2025-07-14,1,4,10,106,8,20436,True,False
11195,8257,1,2026-03-04,1,4,11,118,7,20438,True,False
11196,8258,1,2024-09-10,1,19,53,624,37,20439,True,False
11197,8260,1,2024-08-05,1,4,11,112,8,20444,True,True
11198,8261,1,2025-10-08,1,4,11,114,7,20448,True,False
11199,8261,1,2025-10-11,1,4,11,114,7,20449,True,False
11200,8262,1,2025-12-23,1,24,71,831,47,20450,True,False
11201,8262,1,2025-12-26,1,24,71,831,47,20453,True,False
11202,8263,2,2026-02-26,1,22,64,749,43,20454,True,False
11203,8263,1,2026-02-27,1,22,64,749,43,20455,True,False
11204,8264,1,2025-02-24,1,2,3,37,3,20456,True,False
11205,8264,1,2025-02-13,1,2,3,37,3,20458,True,True
11206,8265,1,2025-10-16,1,23,66,765,46,20459,True,False
11207,8265,1,2025-10-13,1,23,66,765,46,20460,True,False
11208,8265,1,2025-10-13,1,23,66,765,46,20462,True,False
11209,8266,1,2025-11-01,1,27,84,975,53,20465,True,False
11210,8267,1,2025-03-18,1,15,40,455,30,20467,True,False
11211,8267,1,2025-03-29,1,15,40,455,30,20468,True,False
11212,8268,1,2026-01-30,1,4,9,95,8,20470,True,False
11213,8269,2,2024-09-01,1,4,9,100,8,20471,True,False
11214,8269,2,2024-09-08,1,4,9,100,8,20472,True,False
11215,8269,1,2024-09-05,1,4,9,100,8,20474,True,False
11216,8270,2,2025-10-19,1,26,79,917,51,20477,True,False
11217,8271,2,2024-10-16,1,3,7,80,6,20479,True,False
11218,8271,2,2024-10-01,1,3,7,80,6,20480,True,False
11219,8271,1,2024-10-06,1,3,7,80,6,20482,True,False
11220,8272,1,2025-10-07,1,22,65,751,43,20485,True,False
11221,8272,2,2025-10-31,1,22,65,751,43,20486,True,False
11222,8274,1,2026-04-01,1,4,11,120,7,20489,True,False
11223,8275,1,2026-07-14,1,25,77,900,49,20491,True,False
11224,8277,1,2024-12-28,1,23,69,799,45,20495,True,False
11225,8279,1,2025-02-06,1,18,50,575,36,20499,True,False
11226,8280,2,2025-06-01,1,2,3,39,4,20502,True,False
11227,8281,1,2025-04-24,1,7,18,200,13,20505,True,False
11228,8282,2,2026-03-27,1,4,10,105,8,20507,True,False
11229,8283,1,2026-06-12,1,4,11,119,8,20508,True,False
11230,8286,1,2025-06-12,1,24,73,849,47,20514,True,False
11231,8287,1,2025-10-22,1,4,9,98,8,20515,True,False
11232,8287,1,2025-10-30,1,4,9,98,8,20516,True,False
11233,8290,2,2026-02-15,1,1,2,19,2,20521,True,False
11234,8290,1,2026-02-15,1,1,2,19,2,20522,True,False
11235,8291,2,2026-04-16,1,20,58,678,40,20524,True,False
11236,8291,1,2026-04-07,1,20,58,678,40,20525,True,False
11237,8292,1,2025-03-03,1,4,9,93,8,20527,True,False
11238,8293,1,2024-10-08,1,24,72,842,47,20529,True,False
11239,8294,1,2025-03-05,1,8,20,221,16,20532,True,False
11240,8294,1,2025-02-28,1,8,20,221,16,20533,True,False
11241,8296,1,2024-08-15,1,11,29,321,22,20535,True,False
11242,8296,1,2024-08-16,1,11,29,321,22,20536,True,False
11243,8297,1,2025-12-04,1,4,10,103,8,20539,True,False
11244,8298,1,2025-07-10,1,10,27,297,20,20540,True,False
11245,8298,1,2025-07-23,1,10,27,297,20,20541,True,False
11246,8298,1,2025-07-17,1,10,27,297,20,20542,True,False
11247,8299,2,2024-12-27,1,16,41,475,32,20543,True,False
11248,8299,2,2025-01-25,1,16,41,475,32,20544,True,False
11249,8301,1,2026-07-28,1,3,6,73,6,20548,True,False
11250,8302,1,2025-11-30,1,8,21,232,16,20553,True,False
11251,8303,1,2025-10-23,1,12,31,350,24,20555,True,False
11252,8303,2,2025-10-25,1,12,31,350,24,20556,True,False
11253,8303,1,2025-10-03,1,12,31,350,24,20557,True,False
11254,8304,1,2024-09-02,1,4,9,100,8,20559,True,False
11255,8305,1,2024-09-25,1,27,84,977,53,20560,True,False
11256,8306,1,2025-11-03,1,4,9,97,8,20562,True,False
11257,8307,1,2025-09-04,1,5,12,123,10,20565,True,False
11258,8309,2,2025-09-24,1,4,10,107,8,20573,True,False
11259,8309,1,2025-09-17,1,4,10,107,8,20574,True,False
11260,8311,1,2026-02-03,1,18,49,565,35,20577,True,False
11261,8313,1,2026-03-16,1,4,10,105,7,20581,True,False
11262,8313,1,2026-03-30,1,4,10,105,7,20582,True,False
11263,8314,2,2024-09-11,1,17,47,535,34,20583,True,False
11264,8314,1,2024-09-20,1,17,47,535,34,20584,True,False
11265,8314,1,2024-10-09,1,17,47,535,34,20585,True,False
11266,8315,1,2026-06-11,1,6,15,158,12,20587,True,False
11267,8315,1,2026-06-18,1,6,15,158,12,20588,True,False
11268,8316,1,2025-03-17,1,15,39,445,30,20590,True,False
11269,8317,2,2024-08-16,1,11,30,335,22,20591,True,False
11270,8317,1,2024-09-10,1,11,30,335,22,20593,True,False
11271,8317,2,2024-09-09,1,11,30,335,22,20594,True,False
11272,8318,1,2025-09-17,1,11,29,323,21,20595,True,False
11273,8318,1,2025-09-08,1,11,29,323,21,20596,True,False
11274,8320,1,2025-08-06,1,10,28,304,20,20600,True,False
11275,8322,1,2025-06-10,1,9,24,273,18,20606,True,False
11276,8323,1,2026-06-27,1,21,61,712,42,20608,True,False
11277,8323,1,2026-07-05,1,21,61,712,42,20609,True,False
11278,8325,1,2025-06-12,1,30,92,1068,59,20611,True,False
11279,8325,1,2025-06-18,1,30,92,1068,59,20612,True,False
11280,8325,1,2025-06-10,1,30,92,1068,59,20613,True,False
11281,8325,1,2025-06-26,1,30,92,1068,59,20614,True,False
11282,8326,1,2025-04-12,1,27,84,973,54,20615,True,False
11283,8326,1,2025-04-07,1,27,84,973,54,20616,True,False
11284,8326,1,2025-03-27,1,27,84,973,54,20617,True,False
11285,8327,1,2025-07-08,1,4,11,117,8,20618,True,False
11286,8327,1,2025-07-14,1,4,11,117,8,20619,True,False
11287,8329,1,2024-11-14,1,30,91,1052,59,20621,True,False
11288,8329,1,2024-10-19,1,30,91,1052,59,20624,True,False
11289,8330,2,2025-05-22,1,1,2,19,2,20625,True,False
11290,8330,1,2025-06-02,1,1,2,19,2,20627,True,False
11291,8331,1,2026-05-02,1,1,1,1,2,20630,True,False
11292,8332,1,2026-07-24,1,17,46,531,34,20631,True,False
11293,8332,1,2026-07-27,1,17,46,531,34,20633,True,False
11294,8333,1,2024-11-27,1,6,17,183,11,20634,True,False
11295,8333,1,2024-11-18,1,6,17,183,11,20635,True,False
11296,8335,1,2026-07-15,1,18,50,571,36,20640,True,False
11297,8336,1,2024-11-29,1,29,89,1033,57,20641,True,False
11298,8337,1,2025-07-30,1,13,33,378,26,20642,True,False
11299,8337,1,2025-08-10,1,13,33,378,26,20643,True,False
11300,8337,2,2025-08-19,1,13,33,378,26,20644,True,False
11301,8338,1,2025-12-16,1,4,9,93,7,20646,True,False
11302,8339,1,2025-09-27,1,3,6,65,6,20650,True,False
11303,8340,1,2026-02-23,1,4,9,93,7,20654,True,False
11304,8341,1,2025-08-02,1,21,61,715,42,20656,True,False
11305,8341,1,2025-07-09,1,21,61,715,42,20657,True,False
11306,8341,1,2025-08-01,1,21,61,715,42,20658,True,False
11307,8342,1,2026-01-31,1,4,10,107,7,20659,True,False
11308,8342,1,2026-02-03,1,4,10,107,7,20661,True,False
11309,8342,1,2026-02-21,1,4,10,107,7,20662,True,False
11310,8343,1,2025-11-21,1,27,84,977,53,20663,True,False
11311,8345,2,2025-03-12,1,3,7,77,5,20667,True,False
11312,8345,1,2025-03-27,1,3,7,77,5,20670,True,False
11313,8346,1,2026-04-08,1,4,10,110,7,20673,True,False
11314,8346,2,2026-03-25,1,4,10,110,7,20674,True,False
11315,8347,1,2026-03-13,1,9,26,290,18,20677,True,False
11316,8348,1,2025-09-16,1,1,1,3,2,20678,True,False
11317,8348,1,2025-09-30,1,1,1,3,2,20679,True,False
11318,8348,1,2025-09-23,1,1,1,3,2,20680,True,False
11319,8349,2,2025-04-03,1,4,9,96,8,20681,True,False
11320,8349,1,2025-03-21,1,4,9,96,8,20682,True,False
11321,8350,2,2025-09-05,1,4,9,100,7,20686,True,False
11322,8350,1,2025-09-07,1,4,9,100,7,20687,True,False
11323,8351,1,2025-05-30,1,30,92,1072,60,20691,True,False
11324,8352,1,2024-10-03,1,10,28,317,19,20692,True,False
11325,8352,1,2024-10-02,1,10,28,317,19,20693,True,False
11326,8353,1,2025-06-30,1,4,9,97,7,20694,True,False
11327,8354,1,2026-03-09,1,25,77,899,49,20696,True,False
11328,8354,2,2026-03-19,1,25,77,899,49,20697,True,False
11329,8354,2,2026-04-04,1,25,77,899,49,20698,True,False
11330,8354,1,2026-03-25,1,25,77,899,49,20699,True,False
11331,8355,1,2025-06-25,1,6,16,181,11,20700,True,False
11332,8355,1,2025-06-26,1,6,16,181,11,20702,True,False
11333,8355,1,2025-06-23,1,6,16,181,11,20703,True,False
11334,8358,2,2025-10-04,1,29,90,1042,57,20708,True,False
11335,8358,1,2025-10-26,1,29,90,1042,57,20709,True,False
11336,8359,1,2026-04-17,1,4,9,100,8,20711,True,False
11337,8360,1,2025-06-30,1,4,9,98,8,20712,True,False
11338,8360,1,2025-06-17,1,4,9,98,8,20713,True,False
11339,8361,2,2025-02-26,1,4,9,93,8,20714,True,False
11340,8362,1,2026-01-12,1,15,40,460,30,20719,True,False
11341,8363,1,2024-10-15,1,11,29,328,22,20721,True,False
11342,8364,1,2025-07-01,1,3,6,64,6,20722,True,False
11343,8365,2,2025-01-11,1,23,68,789,46,20726,True,False
11344,8366,1,2025-07-24,1,2,4,44,3,20728,True,False
11345,8368,1,2025-11-04,1,3,8,91,5,20731,True,False
11346,8368,2,2025-10-15,1,3,8,91,5,20732,True,False
11347,8368,1,2025-10-31,1,3,8,91,5,20733,True,False
11348,8369,1,2025-01-29,1,4,9,101,7,20734,True,False
11349,8370,1,2024-12-24,1,3,5,59,5,20736,True,False
11350,8371,1,2026-01-04,1,13,35,394,26,20740,True,False
11351,8371,1,2026-01-01,1,13,35,394,26,20742,True,False
11352,8372,1,2026-07-10,1,15,39,452,30,20743,True,False
11353,8372,1,2026-06-30,1,15,39,452,30,20744,True,False
11354,8374,1,2025-03-04,1,4,9,95,7,20748,True,False
11355,8375,1,2025-05-16,1,4,10,107,7,20752,True,False
11356,8376,1,2026-07-21,1,4,11,119,7,20753,True,False
11357,8377,1,2025-09-29,1,4,9,93,8,20755,True,False
11358,8379,1,2026-06-29,1,9,22,243,17,20758,True,False
11359,8381,1,2024-11-25,1,4,10,102,8,20762,True,False
11360,8381,1,2024-11-21,1,4,10,102,8,20763,True,False
11361,8382,1,2025-12-27,1,26,79,918,52,20765,True,False
11362,8382,1,2025-12-27,1,26,79,918,52,20766,True,False
11363,8382,1,2025-12-20,1,26,79,918,52,20767,True,False
11364,8383,2,2025-03-04,1,25,75,877,49,20770,True,False
11365,8384,1,2025-08-23,1,3,7,79,6,20771,True,False
11366,8386,1,2025-11-08,1,24,72,836,47,20773,True,False
11367,8387,1,2026-05-04,1,4,9,98,7,20774,True,False
11368,8387,1,2026-04-15,1,4,9,98,7,20775,True,False
11369,8387,1,2026-05-01,1,4,9,98,7,20776,True,False
11370,8388,1,2025-08-24,1,4,9,94,8,20777,True,False
11371,8388,1,2025-08-31,1,4,9,94,8,20778,True,False
11372,8389,2,2025-05-24,1,4,10,105,8,20780,True,False
11373,8389,1,2025-05-18,1,4,10,105,8,20781,True,False
11374,8390,1,2025-11-30,1,21,62,719,41,20782,True,False
11375,8390,1,2025-11-28,1,21,62,719,41,20785,True,False
11376,8391,2,2025-09-16,1,3,6,74,5,20786,True,False
11377,8391,1,2025-09-29,1,3,6,74,5,20789,True,False
11378,8393,2,2026-02-11,1,24,71,833,48,20793,True,False
11379,8395,1,2025-07-29,1,4,11,112,7,20797,True,False
11380,8395,1,2025-07-28,1,4,11,112,7,20799,True,False
11381,8397,1,2026-03-21,1,4,9,100,8,20802,True,False
11382,8399,1,2024-12-25,1,20,60,696,39,20805,True,False
11383,8399,1,2024-12-17,1,20,60,696,39,20806,True,False
11384,8400,1,2026-06-05,1,28,87,1009,55,20808,True,False
11385,8400,1,2026-06-24,1,28,87,1009,55,20810,True,False
11386,8400,2,2026-06-19,1,28,87,1009,55,20811,True,False
11387,8401,1,2024-12-29,1,20,58,676,40,20812,True,False
11388,8401,1,2024-12-18,1,20,58,676,40,20813,True,False
11389,8401,1,2024-12-17,1,20,58,676,40,20814,True,False
11390,8403,1,2025-01-12,1,9,24,273,18,20816,True,False
11391,8404,1,2026-03-25,1,4,10,107,7,20819,True,False
11392,8404,2,2026-04-05,1,4,10,107,7,20820,True,False
11393,8405,1,2026-06-10,1,4,9,97,7,20821,True,True
11394,8405,2,2026-07-03,1,4,9,97,7,20822,True,False
11395,8405,2,2026-06-29,1,4,9,97,7,20823,True,False
11396,8406,1,2025-01-17,1,4,11,117,7,20827,True,False
11397,8408,1,2025-12-03,1,25,75,869,49,20831,True,False
11398,8409,1,2025-04-12,1,25,76,884,49,20832,True,False
11399,8409,1,2025-05-02,1,25,76,884,49,20833,True,False
11400,8410,1,2025-10-09,1,5,14,142,9,20837,True,True
11401,8411,1,2026-05-17,1,28,85,990,56,20840,True,True
11402,8411,1,2026-05-13,1,28,85,990,56,20842,True,False
11403,8412,2,2026-04-07,1,16,41,469,31,20843,True,False
11404,8413,1,2025-04-18,1,4,10,111,8,20846,True,False
11405,8414,1,2026-05-16,1,16,42,485,32,20847,True,False
11406,8416,1,2026-05-12,1,4,9,95,7,20850,True,False
11407,8416,1,2026-05-07,1,4,9,95,7,20851,True,False
11408,8417,1,2026-01-24,1,18,49,557,36,20852,True,False
11409,8417,1,2026-02-02,1,18,49,557,36,20853,True,False
11410,8418,2,2025-07-27,1,3,7,79,5,20857,True,False
11411,8419,1,2025-09-16,1,25,77,895,49,20858,True,False
11412,8419,1,2025-09-09,1,25,77,895,49,20859,True,False
11413,8420,1,2025-10-25,1,28,85,992,55,20860,True,False
11414,8421,2,2025-08-19,1,25,76,888,49,20861,True,False
11415,8422,1,2026-07-17,1,4,10,111,7,20863,True,False
11416,8422,1,2026-07-12,1,4,10,111,7,20864,True,False
11417,8422,1,2026-07-07,1,4,10,111,7,20865,True,False
11418,8423,1,2026-03-04,1,4,11,114,7,20866,True,False
11419,8424,2,2024-11-23,1,3,6,65,6,20868,True,False
11420,8424,2,2024-11-21,1,3,6,65,6,20869,True,False
11421,8424,1,2024-11-21,1,3,6,65,6,20870,True,False
11422,8425,1,2026-03-10,1,13,34,380,26,20871,True,False
11423,8425,1,2026-03-12,1,13,34,380,26,20872,True,False
11424,8425,1,2026-03-18,1,13,34,380,26,20873,True,False
11425,8425,1,2026-03-18,1,13,34,380,26,20874,True,False
11426,8426,1,2026-04-07,1,1,2,23,1,20877,True,False
11427,8427,1,2026-01-10,1,14,37,418,27,20878,True,False
11428,8428,1,2025-05-05,1,4,10,104,8,20881,True,False
11429,8428,1,2025-04-21,1,4,10,104,8,20882,True,False
11430,8428,2,2025-05-10,1,4,10,104,8,20883,True,False
11431,8429,1,2025-01-24,1,16,43,493,32,20884,True,False
11432,8429,1,2025-01-18,1,16,43,493,32,20885,True,False
11433,8431,1,2025-08-01,1,14,38,437,28,20887,True,False
11434,8431,1,2025-07-23,1,14,38,437,28,20888,True,True
11435,8432,1,2024-11-04,1,4,11,120,8,20889,True,False
11436,8432,2,2024-10-13,1,4,11,120,8,20890,True,False
11437,8433,2,2025-06-11,1,16,41,470,32,20893,True,False
11438,8433,1,2025-05-30,1,16,41,470,32,20894,True,False
11439,8433,1,2025-06-01,1,16,41,470,32,20895,True,False
11440,8434,1,2025-08-08,1,11,30,334,21,20896,True,False
11441,8434,2,2025-07-28,1,11,30,334,21,20897,True,False
11442,8435,1,2025-06-18,1,10,28,318,19,20899,True,False
11443,8435,2,2025-06-09,1,10,28,318,19,20900,True,False
11444,8435,1,2025-06-15,1,10,28,318,19,20901,True,False
11445,8437,2,2025-03-10,1,9,24,275,17,20905,True,False
11446,8438,1,2024-09-23,1,14,37,421,27,20906,True,False
11447,8439,2,2026-02-05,1,26,79,924,52,20907,True,False
11448,8439,1,2026-01-22,1,26,79,924,52,20908,True,False
11449,8439,1,2026-02-03,1,26,79,924,52,20909,True,False
11450,8440,1,2025-09-13,1,3,5,55,6,20910,True,False
11451,8441,1,2025-10-05,1,12,31,348,24,20912,True,False
11452,8442,1,2026-05-20,1,1,1,12,2,20913,True,False
11453,8442,1,2026-06-11,1,1,1,12,2,20915,True,False
11454,8442,1,2026-05-23,1,1,1,12,2,20916,True,False
11455,8443,1,2026-01-25,1,4,11,119,7,20919,True,False
11456,8447,1,2025-07-11,1,4,9,100,8,20925,True,False
11457,8448,1,2026-07-03,1,4,11,114,7,20928,True,False
11458,8449,1,2025-10-18,1,4,11,116,8,20931,True,False
11459,8449,1,2025-10-30,1,4,11,116,8,20932,True,False
11460,8452,1,2025-10-08,1,4,11,113,8,20936,True,False
11461,8452,1,2025-09-18,1,4,11,113,8,20937,True,False
11462,8453,1,2025-12-11,1,27,82,952,54,20939,True,False
11463,8454,1,2025-08-02,1,5,12,125,10,20941,True,False
11464,8455,1,2024-10-06,1,13,35,395,25,20942,True,False
11465,8455,2,2024-09-26,1,13,35,395,25,20943,True,False
11466,8457,1,2024-11-18,1,4,9,98,8,20946,True,False
11467,8457,1,2024-11-23,1,4,9,98,8,20947,True,False
11468,8458,1,2025-12-02,1,3,8,91,5,20949,True,False
11469,8459,1,2025-12-01,1,10,27,296,20,20951,True,False
11470,8460,1,2024-12-11,1,28,88,1022,55,20955,True,False
11471,8461,1,2026-02-04,1,4,9,97,8,20956,True,False
11472,8461,1,2026-02-05,1,4,9,97,8,20957,True,False
11473,8462,1,2025-11-21,1,13,33,369,26,20959,True,False
11474,8462,1,2025-12-06,1,13,33,369,26,20960,True,False
11475,8462,1,2025-11-22,1,13,33,369,26,20961,True,False
11476,8463,1,2026-04-12,1,4,11,116,7,20962,True,False
11477,8463,1,2026-04-05,1,4,11,116,7,20964,True,False
11478,8464,1,2025-04-11,1,14,37,425,27,20967,True,False
11479,8465,2,2025-09-02,1,5,14,143,9,20970,True,False
11480,8465,1,2025-09-16,1,5,14,143,9,20971,True,False
11481,8466,2,2026-05-04,1,4,10,110,7,20972,True,False
11482,8466,1,2026-05-07,1,4,10,110,7,20973,True,False
11483,8468,1,2026-02-25,1,10,27,300,20,20979,True,False
11484,8469,2,2025-03-20,1,4,10,102,8,20981,True,False
11485,8469,2,2025-04-04,1,4,10,102,8,20982,True,False
11486,8470,1,2025-06-12,1,29,90,1040,57,20983,True,False
11487,8470,1,2025-06-19,1,29,90,1040,57,20984,True,False
11488,8471,2,2025-12-17,1,18,51,590,35,20985,True,False
11489,8471,1,2025-12-13,1,18,51,590,35,20986,True,False
11490,8472,1,2025-09-09,1,10,27,302,20,20987,True,False
11491,8472,1,2025-08-27,1,10,27,302,20,20988,True,False
11492,8473,1,2025-07-30,1,20,57,669,40,20989,True,False
11493,8474,1,2025-02-12,1,4,9,98,8,20990,True,False
11494,8474,2,2025-02-16,1,4,9,98,8,20992,True,False
11495,8476,1,2025-02-12,1,25,76,886,49,20995,True,False
11496,8477,1,2025-10-29,1,24,73,855,48,20997,True,False
11497,8478,1,2026-07-27,1,4,9,98,7,20999,True,False
11498,8479,1,2025-01-07,1,6,16,171,12,21000,True,False
11499,8480,1,2025-03-13,1,4,11,120,8,21001,True,False
11500,8480,1,2025-03-04,1,4,11,120,8,21002,True,False
11501,8481,1,2025-08-11,1,4,9,96,8,21004,True,False
11502,8481,2,2025-08-20,1,4,9,96,8,21005,True,False
11503,8481,1,2025-08-10,1,4,9,96,8,21007,True,False
11504,8483,1,2026-01-30,1,4,9,98,7,21011,True,False
11505,8484,1,2025-07-27,1,18,51,585,35,21014,True,False
11506,8484,1,2025-08-14,1,18,51,585,35,21015,True,False
11507,8485,2,2025-12-26,1,8,20,226,16,21017,True,False
11508,8486,1,2025-08-05,1,16,41,473,32,21018,True,False
11509,8487,1,2026-07-18,1,4,10,104,8,21020,True,False
11510,8488,1,2025-11-25,1,8,20,218,15,21021,True,False
11511,8488,1,2025-11-24,1,8,20,218,15,21022,True,False
11512,8488,2,2025-12-22,1,8,20,218,15,21023,True,False
11513,8488,1,2025-12-09,1,8,20,218,15,21024,True,False
11514,8489,1,2025-03-01,1,11,29,324,22,21027,True,False
11515,8491,1,2026-02-14,1,17,44,515,33,21029,True,False
11516,8491,1,2026-02-18,1,17,44,515,33,21030,True,False
11517,8491,1,2026-02-11,1,17,44,515,33,21031,True,False
11518,8491,1,2026-01-20,1,17,44,515,33,21032,True,False
11519,8493,1,2025-05-07,1,3,7,82,5,21036,True,False
11520,8493,1,2025-06-01,1,3,7,82,5,21037,True,False
11521,8493,1,2025-05-25,1,3,7,82,5,21038,True,False
11522,8494,1,2024-08-31,1,3,8,88,5,21039,True,False
11523,8495,1,2026-05-28,1,29,89,1032,58,21040,True,False
11524,8495,1,2026-05-20,1,29,89,1032,58,21041,True,False
11525,8496,1,2026-03-08,1,23,69,798,46,21043,True,False
11526,8496,1,2026-03-09,1,23,69,798,46,21044,True,False
11527,8496,1,2026-02-24,1,23,69,798,46,21045,True,False
